strike_price,new_premium,Old Premium,Change,current_date,Date of New Premium,Expiry Date
9750,685.3307372490314,687.3,-1.9692627509685963,20-05-2020,22-05-2020,28-05-2020
9800,719.6428913522473,721.9,-2.257108647752716,20-05-2020,22-05-2020,28-05-2020
9850,779.9530340245112,781.55,-1.5969659754887289,20-05-2020,22-05-2020,28-05-2020
9900,821.2598546429133,822.65,-1.3901453570866806,20-05-2020,22-05-2020,28-05-2020
9950,899.5622381464292,900.1,-0.537761853570828,20-05-2020,22-05-2020,28-05-2020
10000,917.8592441693057,918,-0.14075583069427466,20-05-2020,22-05-2020,28-05-2020
10050,1010.1500875843927,1010.65,-0.4999124156072412,20-05-2020,22-05-2020,28-05-2020
10100,1019.4341205502915,1019.35,0.08412055029145904,20-05-2020,22-05-2020,28-05-2020
10150,1113.7108160886462,1113.7,0.010816088646151911,20-05-2020,22-05-2020,28-05-2020
10200,1114.9797531696079,1114.45,0.5297531696078295,20-05-2020,22-05-2020,28-05-2020
10250,1210.240603250203,1209.7,0.5406032502030484,20-05-2020,22-05-2020,28-05-2020
10300,1227.4931181884465,1226.15,1.3431181884463967,20-05-2020,22-05-2020,28-05-2020
10350,1329.737119442833,1328.55,1.1871194428331364,20-05-2020,22-05-2020,28-05-2020
10400,1385.9724884600219,1384.6,1.3724884600219411,20-05-2020,22-05-2020,28-05-2020
10450,1427.199158151388,1425.45,1.7491581513879737,20-05-2020,22-05-2020,28-05-2020
10500,1416.4171053602834,1414.8,1.6171053602834036,20-05-2020,22-05-2020,28-05-2020
10550,1527.626344225299,1525.9,1.726344225298817,20-05-2020,22-05-2020,28-05-2020
10600,1595.8269203497462,1593.85,1.9769203497462513,20-05-2020,22-05-2020,28-05-2020
10650,1651.0189056934098,1648.4,2.6189056934097152,20-05-2020,22-05-2020,28-05-2020
10700,1615.2023941089174,1612.95,2.252394108917315,20-05-2020,22-05-2020,28-05-2020
10750,2046.3774974515152,2043.1,3.2774974515152735,20-05-2020,22-05-2020,28-05-2020
10800,1716.544342197416,1713.05,3.4943421974160174,20-05-2020,22-05-2020,28-05-2020
10850,2100.703066512036,2097.25,3.4530665120360027,20-05-2020,22-05-2020,28-05-2020
10900,1947.853817715272,1944.2,3.653817715271998,20-05-2020,22-05-2020,28-05-2020
10950,2261.9967500964226,2258.25,3.746750096422602,20-05-2020,22-05-2020,28-05-2020
11000,1917.1320230364058,1913.1,4.032023036405917,20-05-2020,22-05-2020,28-05-2020
